32.54
33.3
33.73
33.62
32.87
31.99
31.09
29.63
28.07
26.55
24.88
23.05
21.12
13.76
9.33
7.66
6.63
6.01
5.59
5.32
5.13
5.03
4.94
4.84
4.65
4.49
4.39
4.39
4.55
4.84
5.15
5.57
6.27
7.2
8.03
9.04
10.45
12.49
14.87
17.86
20.73
23.39
25.84
28.24
30.44
32.45
34.32
36.07
37.54
38.8
39.86
40.93
41.82
42.4
42.61
42.66
42.2
41.02
39.4
37.04
34.45
31.88
29.2
25.99
20.87
15.45
11.89
9.44
8.17
7.43
7.17
7.25
7.46
7.74
8.06
8.39
8.84
9.32
9.84
10.51
11.35
12.11
12.8
13.9
14.78
16.03
17.43
18.92
20.41
21.89
23.37
24.88
26.37
27.84
29.3
30.57
31.77
32.77
33.65
34.42
34.94
35.18
35.17
34.78
34.06
33.27
32.25
30.78
29.33
27.85
26.61
25.64
24.59
23.51
21.91
19.3
17.62
17.13
16.18
17.15
18.04
18.91
19.77
20.54
21.21
21.86
22.47
23.06
23.62
24.28
25.12
26.24
27.52
28.98
30.73
32.64
34.71
36.62
37.82
38.55
38.83
38.45
37.3
35.3
32.74
31.05
29.97
28.92
27.89
26.82
25.93
25.28
24.77
24.39
23.99
23.54
22.82
21.5
19.07
15.73
13.64
12.44
13.29
13.22
13.96
14.74
15.45
15.98
16.32
16.43
16.48
16.53
16.64
16.75
16.92
17.17
17.49
17.84
18.09
18.14
18.42
19.04
19.88
20.58
21.19
21.68
22.07
22.37
22.59
22.73
22.68
22.43
22.25
22.2
22.21
22.31
22.57
23.01
23.88
25.03
26.39
27.98
29.71
31.62
33.55
35.55
37.68
39.5
41.01
42.01
42.48
42.36
41.78
40.87
39.48
37.56
35.63
33.88
32.17
30.3
28.21
25.85
22.64
16.85
13.16
10.85
9.64
8.83
8.09
7.25
6.33
5.7
5.36
5.13
5.11
5.28
5.58
5.87
6.19
6.58
7.06
7.59
8.34
9.15
10.04
11.28
12.95
15.14
18.48
22.82
27.35
31.9
36.59
40.46
43.44
45.4
45.91
45.41
43.7
40.7
37.25
33.8
31.18
28.68
25.4
20.66
17.99
16.76
16.2
16.08
16.42
16.46
16.31
16.31
16.36
17.26
18.22
19.09
19.93
20.72
21.34
21.79
22.14
22.58
23.09
23.61
24.32
25.09
26.03
27.22
28.74
30.66
32.97
35.56
38.03
40.26
42.26
43.88
45.09
45.92
46.01
44.13
41.9
39.39
37.24
35.66
34.35
33.2
31.88
30.74
29.83
29.07
28.5
27.88
27.11
26.21
25.2
24.3
23.07
20.19
17.5
17.79
18.13
18.48
18.86
19.37
20.02
20.74
21.69
22.68
23.64
24.59
25.67
27
28.61
30.38
32.06
33.64
35
36.16
37.35
38.77
40.29
41.93
43.91
45.66
47.1
48.26
49.15
49.73
50.1
49.87
49.31
49.18
48.71
47.65
46.14
44.26
42.48
40.44
38.34
36.23
34.29
31.5
28.31
23.31
19.48
17.03
15.44
14.38
14.12
14.6
15.31
16.09
16.86
17.54
18.14
18.68
19.22
19.87
20.74
21.86
22.8
23.82
24.78
25.69
26.52
27.15
27.46
27.57
27.54
27.34
26.96
26.39
25.64
24.39
21.85
20.07
18.75
17.76
17.11
16.78
16.61
16.62
16.73
17.05
17.7
18.82
20.22
21.33
22.07
22.58
22.92
23.22
23.48
23.83
24.32
25.14
26.29
27.7
29.33
31.12
33.07
35.69
38.32
40.39
42.06
43.2
43.86
44.08
43.41
41.79
39.23
36.17
33.8
31.47
29.12
27.15
25.57
24.25
22.92
20.51
17.24
17.63
18.07
18.5
19.03
19.67
20.5
21.53
22.49
23.56
24.96
26.71
28.66
30.92
33.7
36.91
40.83
45.39
49.76
53.44
56.75
59.68
61.89
63.05
63.59
63.18
61.44
57.41
53.79
50.22
46.38
42.68
39.36
35.79
32.79
26.15
20.89
18.02
16.42
15.37
14.88
14.78
14.86
15.05
15.46
16.14
17.2
18.88
21.43
24.96
29.18
33.42
37.58
41.52
45.18
48.52
51.59
54.15
56.29
57.97
59.02
59.59
59.45
56.77
52.94
47.99
43.16
37.56
32.66
24.96
17.68
13.29
10.86
9.08
7.54
6.15
5.41
4.88
4.52
4.24
4.3
4.6
4.9
5.07
5.26
5.47
5.69
5.98
6.41
7.31
8.58
10.5
13.45
18.58
23.57
28.11
32.44
36.36
39.7
42.96
46.17
49.13
51.57
53.18
53.53
51.04
46.62
41.17
35.76
30.58
23.41
15.97
11.67
9.56
8.19
6.9
5.33
3.96
2.95
1.86
0.59
-0.35
-0.78
-0.8
-0.42
0.14
0.86
1.49
2.21
3.05
4.12
5.46
6.8
8.14
9.77
11.4
13.61
16.3
19.49
22.81
26.08
29.22
32.18
35.38
39.31
43.53
46.87
49.15
50.47
50.27
48.79
47.08
45.22
42.67
39.84
37.01
33.77
30.23
24.29
18.72
15.39
13.22
12.03
11.46
11.21
11.13
11.18
11.3
11.54
12.02
12.72
13.71
14.93
16.15
17.89
19.63
21.57
24.01
26.91
29.74
32.3
34.48
36.78
39.35
41.78
44.07
45.82
47.1
47.71
47.47
46.77
46.05
44.91
43.6
42.21
40.85
39.14
37.02
35.17
32.68
30.34
27.03
19.87
14.79
12.04
10.6
9.82
9.38
9.2
9.2
9.21
9.47
10.1
11.5
13.79
17.34
21.8
25.93
29.88
33.69
37.22
40.09
42.41
44.41
46.12
47.45
48.37
48.91
49.12
49.11
48.38
47.16
45.6
44.19
43.23
42.45
41.77
41.13
39.94
38.14
36.3
33.91
31.28
29.47
28.18
27.3
26.6
26.08
25.78
25.75
26.08
26.94
28.06
29.31
30.87
32.65
34.43
36.28
38.26
40.13
42
43.62
44.89
45.82
46.51
47.06
47.62
48.25
48.87
48.93
47.89
46.72
44.92
42.43
39.87
37.6
35.28
32.5
29.01
23.04
18.78
16.6
15.44
14.84
14.81
15.06
15.56
16.49
17.89
19.69
21.82
23.93
26.37
28.6
30.68
32.39
33.74
34.73
35.54
36.42
37.48
38.81
40.54
42.66
44.87
46.79
48.47
50.15
51.95
53.57
54.57
54.31
51.69
48.28
43.94
39.47
34.49
30.07
19.78
12.63
9.9
8.22
7.19
6.43
5.78
5.22
4.69
4.34
4.17
4.2
4.46
4.85
5.25
5.82
6.89
8.3
9.95
12.15
14.68
17.46
20.17
22.83
25.65
28.82
31.97
